sentence,word,tag,relevanceBag,model1,model2,model3,model4,model5
13958,17,B-LOC,[],0.00014145486056804657,7.700139519783988e-06,7.578909936967193e-06,9.843941706222381e-08,9.706980108603602e-09
12921,0,B-LOC,[],1.1017080396413803e-05,1.6379099179175682e-06,4.931453077006154e-07,1.203970896312967e-07,4.847791501561005e-08
20092,0,B-LOC,[12],0.00017293356359004974,4.0356069803237915e-05,9.508075891062617e-07,1.4924118507675388e-07,5.400259794896556e-09
6378,3,B-LOC,[4],4.365365020930767e-05,4.463596269488335e-06,2.7136150038131746e-07,4.002228770616512e-09,3.189365438416303e-10
14917,9,B-LOC,[],4.032949800603092e-05,1.1328401342325378e-05,1.2159347534179688e-05,3.3232026908081025e-08,1.0906073821814743e-09
9874,0,B-LOC,[],4.697591066360474e-06,3.567956810002215e-07,1.688744077910087e-07,2.2836981194984673e-09,3.073370724582247e-11
14027,11,B-LOC,[],8.291564881801605e-06,6.862620409719966e-07,1.0690250462630502e-07,6.305020949781692e-10,6.423609300726385e-11
20465,6,B-LOC,[9],0.000254989747190848,8.768722182139754e-05,2.848414624168072e-06,1.887724891957987e-07,7.4053614351754504e-09
18363,24,B-LOC,[],7.476211430912372e-05,8.536758286936674e-06,1.8465179891791195e-06,4.237261030937134e-08,2.2358180307158193e-08
437,2,B-LOC,[],0.0018586516380310059,0.00033738359343260527,1.3737868357566185e-05,6.062867896616808e-08,4.485270876930514e-09
4647,10,B-LOC,[],9.411049541085958e-05,7.990507583599538e-05,3.2901763916015625e-05,1.4048539469513344e-06,5.525661173066965e-08
10317,11,B-LOC,[3],2.0284402125980705e-05,4.1878229239955544e-06,1.1078777788497973e-06,6.293413434832473e-08,4.2006631506552594e-10
184,0,B-LOC,[],7.415082109218929e-06,2.4575729185016826e-07,3.440284004341265e-07,5.83654937713618e-08,1.7977178856654064e-08
9872,0,B-LOC,[],7.921364158391953e-06,2.8712747734971344e-06,1.689295459073037e-07,4.869107783633808e-09,4.1405145978501423e-10
20643,22,B-LOC,[],3.343366188346408e-05,5.830233021697495e-06,2.3630236682947725e-06,3.1179229154076893e-07,3.722177552845096e-07
6143,1,B-LOC,[],2.760462029982591e-05,7.694935106883349e-07,1.9325781863699376e-07,1.5557588772807662e-08,8.192626577141482e-10
13338,4,B-LOC,[],0.00019948219414800406,3.215047036064789e-05,9.5981287131508e-06,1.1121970828753547e-06,2.2200516980319662e-09
14292,6,B-LOC,[4],0.0013211839832365513,9.716360364109278e-05,8.466420695185661e-06,7.374561725725925e-07,2.887766186177032e-07
11075,7,B-LOC,[],0.0005173231184016913,4.817489752895199e-05,7.491671567549929e-06,1.2355349099379964e-07,1.5383624152320863e-08
16468,4,B-LOC,[],0.00012748828157782555,6.289032171480358e-05,1.3494787083345727e-06,3.344966326146448e-08,2.0761890054399323e-09
2276,6,B-LOC,[],2.009108357015066e-06,2.6078490833469914e-07,2.1798337002110202e-07,9.472994610959518e-10,2.7133423979863736e-11
13641,30,B-LOC,[29],3.883941099047661e-05,2.5085173547267914e-06,1.0477437172085047e-05,5.62795321457088e-08,5.634788635688892e-09
15779,1,B-LOC,[],0.00035578280221670866,7.021881174296141e-06,1.4428758277063025e-06,7.765720511088148e-08,1.4428508166020038e-08
6381,3,B-LOC,[],9.996402150136419e-05,8.214232366299257e-06,1.9977460752329534e-07,8.884735447356462e-10,4.721916434247131e-12
3723,3,B-LOC,[],5.662848707288504e-06,1.5694453395553865e-05,3.8222214016059297e-07,5.274578773750704e-09,2.2566214522012906e-11
9828,0,B-LOC,[],1.264386810362339e-05,3.360009941388853e-06,8.520710252923891e-07,2.720194629546313e-07,2.808190768810448e-08
17945,4,B-LOC,[],4.827319935429841e-05,9.25206404644996e-06,7.203277903045091e-07,2.4271413767706917e-09,3.649369278990733e-10
8476,16,B-LOC,[],0.00012345881259534508,5.521318598766811e-06,4.944708962284494e-07,4.704901357399649e-09,2.677635832244035e-10
3452,11,B-LOC,[],1.2996562873013318e-05,3.829526008303219e-06,6.862280521602315e-07,7.286320169441751e-08,5.09637054779688e-11
1454,3,B-LOC,"[2, 5]",0.00023117763339541852,3.455509431660175e-05,5.505746230483055e-06,3.948092910377454e-06,1.0328294450800968e-06
20672,31,B-LOC,[],0.0002326450776308775,4.678367986343801e-05,6.940827006474137e-06,4.549321602098644e-06,1.1890460882568732e-07
11206,0,B-LOC,[],2.2933236323297024e-05,7.81217795520206e-06,1.1397060006856918e-05,1.5352220543718431e-06,5.994165519496164e-08
20005,7,B-LOC,[],5.441717803478241e-05,1.7008734630508116e-05,1.4036952052265406e-05,3.066568652343449e-07,1.8480175150575873e-09
12153,18,B-LOC,[19],0.0007481647189706564,4.4351210817694664e-05,4.399930185172707e-05,2.089414920192212e-06,1.8163699166962033e-07
19878,9,B-LOC,[],0.00065565574914217,7.708626799285412e-05,3.401405774638988e-05,1.675368366704788e-06,1.220840317728289e-07
3720,11,B-LOC,[],2.0730425603687763e-05,4.649162292480469e-06,4.802888611266098e-07,9.231957420752224e-10,2.601086013243048e-11
10117,4,B-LOC,[],0.0005111131613375619,2.2160413209348917e-05,1.1887968867085874e-05,8.567120133307071e-07,5.3279176182030596e-08
2808,7,B-LOC,[8],0.0019506216049194336,0.0015132005792111158,0.0003249049186706543,1.6573812899878249e-07,1.1920928955078125e-07
18564,6,B-LOC,[7],4.064338281750679e-05,3.6600104067474604e-06,7.856360753066838e-07,8.106580651201512e-08,1.5484435067492086e-08
10315,11,B-LOC,[],5.417416105046868e-06,1.9831795725622214e-06,9.82234041657648e-07,2.3822082084734575e-09,1.6650500422876746e-12
6384,3,B-LOC,[4],9.34045237954706e-06,6.802156349294819e-07,7.622951159191871e-08,2.49335030400033e-09,2.4446700913616226e-10
11862,30,B-LOC,[29],9.91862325463444e-05,2.2985044779488817e-05,1.6736816519369313e-05,9.60279066930525e-07,1.4456535968321305e-08
718,9,B-LOC,[],7.544118852820247e-05,1.0995475349773187e-05,9.108952099268208e-07,1.567223991208455e-08,4.09793449174245e-11
20520,17,B-LOC,[],0.0014970620686654001,0.00021055291290394962,8.778180927038193e-05,1.7892918549478054e-05,5.940343385191227e-06
7267,6,B-LOC,[5],9.394681910634972e-05,6.11067152931355e-05,1.1460731911938637e-05,5.028579153076862e-08,2.435496027075601e-09
1547,0,B-LOC,[],0.00010429299436509609,2.9692717362195253e-05,8.0857757893682e-06,1.253550192537034e-07,3.9886965536028995e-09
9133,0,B-LOC,"[1, 2]",6.871006917208433e-06,1.5589248505420983e-06,2.1692949303542264e-07,2.0976763437374757e-08,3.6922748192225185e-10
995,15,B-LOC,[],0.0003380775451660156,2.0325183868408203e-05,5.733966827392578e-05,5.100099080834752e-07,1.1920928955078125e-07
13163,9,B-LOC,[],8.187371531676035e-05,8.759205229580402e-06,4.740479539577791e-06,3.3175041380673065e-07,2.4360298001013803e-08
15225,0,B-LOC,[],6.366448360495269e-05,9.180846973322332e-06,3.5618031688500196e-06,8.769660553298309e-08,1.2161336104821174e-09
9886,11,B-LOC,[12],0.00021522166207432747,9.029894135892391e-05,5.600880831480026e-05,5.833276372868568e-05,3.615675086621195e-05
1796,0,B-LOC,[1],0.0007849158719182014,2.243794733658433e-05,1.7096317606046796e-05,3.8920779843465425e-07,1.6071788344618199e-09
10272,1,B-LOC,[2],2.225511707365513e-05,4.8320580390281975e-06,9.60663783189375e-07,1.1920928955078125e-07,9.085525221053103e-09
6002,17,B-LOC,[18],0.003490149974822998,0.0006588513497263193,0.00018527693464420736,8.260719368990976e-06,1.6823123587528244e-06
7334,7,B-LOC,"[5, 6]",0.00022771349176764488,1.887922235255246e-05,4.6591303544119e-06,6.65100969854393e-07,2.236019902568387e-08
11644,2,B-LOC,[],0.0001737149723339826,1.1889578672708012e-06,3.347792016938911e-07,4.058792413275114e-09,5.903749711322348e-12
12986,7,B-LOC,[],8.088210597634315e-05,1.585185236763209e-05,1.195238837681245e-06,9.758497299117153e-08,6.050182577155283e-09
17287,0,B-LOC,[1],4.7335396402559127e-07,1.5502692463087442e-08,4.616711180016608e-11,3.39860247149798e-13,2.235595911138314e-14
11278,15,B-LOC,[],8.203007746487856e-05,2.075869997497648e-05,1.361811882816255e-06,1.8522047184887924e-07,1.3505538021263419e-08
16463,4,B-LOC,[],0.0002091690548695624,3.902240132447332e-05,7.504788015921804e-06,9.143324029847744e-08,7.152211739525072e-10
19422,2,B-LOC,[],8.53189267218113e-05,3.213979653082788e-06,3.421951078053098e-07,4.6218644911277806e-08,4.043457124680572e-09
3712,0,B-LOC,[],1.2387644346745219e-05,6.241419896468869e-07,3.845991614070954e-08,8.409779983509225e-09,1.545785721646098e-11
19317,0,B-LOC,[],4.210354290989926e-06,8.531151252100244e-07,8.808285656414228e-08,2.0093038344271008e-10,1.8853412754593624e-12
19314,7,B-LOC,[],0.00040704174898564816,8.074315519479569e-05,1.882738433778286e-05,4.0193956607481596e-08,2.370026563891514e-09
8771,4,B-LOC,[],2.3650878574699163e-05,2.426021637802478e-06,1.755638407985316e-07,6.908642546932242e-09,6.457073038149824e-11
19899,0,B-LOC,[],1.5169291145866737e-05,3.390957772353431e-07,1.3449252378450183e-08,1.3090475370347576e-09,1.4564494055235855e-10
16731,4,B-LOC,[],0.001214178279042244,3.205291795893572e-05,6.991287143875979e-06,4.81700368482052e-07,1.0085005497373345e-08
7199,9,B-LOC,[],1.2762262485921383e-05,3.027912498509977e-07,9.304403647547588e-08,6.859757206711947e-09,6.345450831446442e-10
20226,0,B-LOC,[],0.00011153233936056495,5.9026438066211995e-06,2.3303564375964925e-06,8.875862747004248e-07,2.4509638762992836e-08
8965,20,B-LOC,[],5.376115586841479e-05,1.1106032616226003e-05,7.486289177904837e-06,4.1410027051824727e-07,3.191939157431989e-09
11600,22,B-LOC,"[19, 20]",0.0011196676641702652,3.852020017802715e-05,1.9513536244630814e-05,4.508799520408502e-07,1.0574488840120466e-08
8,9,B-LOC,[],0.0002470100298523903,5.010514479408812e-05,2.2363557945936918e-05,3.8609482544416096e-07,2.1075834411021788e-07
4718,4,B-LOC,[],0.0004414892755448818,5.707333912141621e-06,2.2539948218991412e-07,3.649294963437022e-10,4.427980551668931e-11
7192,2,B-LOC,[],0.00015351467300206423,2.4853594368323684e-05,9.367849997943267e-07,1.731930865389586e-08,6.8782739504058554e-09
2040,3,B-LOC,[],1.4470890164375305e-05,5.108298864797689e-06,3.4504385837408336e-07,1.693189810580975e-09,2.2548427968532847e-12
19645,4,B-LOC,[],2.7654081350192428e-05,1.4153925803839229e-05,1.1318138831484248e-05,1.0701697625847828e-06,1.1005949485110023e-08
4643,10,B-LOC,[],8.706643711775541e-05,3.093039686064003e-05,8.394017640966922e-06,8.344650268554688e-07,1.0870775923876863e-07
12305,8,B-LOC,[],4.601038381224498e-05,1.120399701903807e-06,2.131346263922751e-07,3.666033165927729e-08,4.160774169648107e-09
12022,0,B-LOC,[],3.222300438210368e-05,7.346170605160296e-07,1.9109860716071125e-07,7.461514428541705e-08,5.30874483262167e-10
17570,5,B-LOC,[],9.3517592176795e-06,4.784155180459493e-06,3.682858874753947e-06,1.350731338334299e-06,9.027722902565927e-09
10244,1,B-LOC,[],2.827730349963531e-05,6.25176471658051e-06,9.363051503896713e-06,5.477741069626063e-07,2.748997385282337e-08
11195,0,B-LOC,[],1.2229080311954021e-05,2.3699940356891602e-06,4.357221769168973e-06,1.3609701454697642e-07,1.8844602323042636e-08
2841,0,B-LOC,[],3.0965267797000706e-05,1.8055980035569519e-06,1.1528902632562676e-07,3.532625925117827e-08,5.5879523230828454e-11
4765,4,B-LOC,[],7.200533582363278e-05,5.660109309246764e-06,1.0279256912326673e-06,3.729884134884287e-08,4.47632509184559e-10
13948,3,B-LOC,[],9.424057498108596e-05,1.1544902918103617e-05,6.310195203695912e-06,2.6846771561395144e-07,2.9878670204652735e-08
17229,0,B-LOC,[1],1.084362156689167e-05,3.7065365177113563e-07,2.2874411342854728e-07,6.718579470543773e-08,8.616940050387711e-09
13939,4,B-LOC,[],0.000502370297908783,4.995433846488595e-05,7.5811685746884905e-06,5.159334648396907e-08,1.2283298822524102e-09
5589,4,B-LOC,[],1.092975799110718e-05,9.87787643680349e-07,9.645670218105806e-08,6.346743356561158e-11,3.0858287794607517e-12
17882,31,B-LOC,"[32, 27]",0.0001359330490231514,7.00739910826087e-05,5.8533623814582825e-06,1.7234495658158266e-05,8.020415407372639e-07
12257,4,B-LOC,[],0.0001461803913116455,3.4516240702942014e-05,9.898416578835167e-06,1.1612837624852546e-07,1.130225965768894e-08
18699,0,B-LOC,[9],0.0001008845865726471,0.0012951493263244629,0.0023282766342163086,0.0002866356517188251,0.0001286636688746512
17227,2,B-LOC,[],1.0604504495859146e-05,7.690356142120436e-06,5.338413302524714e-07,1.6848632711230493e-08,7.452751304981575e-09
13999,3,B-LOC,[4],0.00019603344844654202,3.183406079187989e-05,1.8097674910677597e-05,3.721550996260703e-07,1.2456620623879644e-08
13979,4,B-LOC,[],8.096074452623725e-05,4.006070957984775e-05,3.929203330699238e-06,1.8363872555937633e-07,1.5822210208682463e-10
7062,9,B-LOC,[],3.506283974274993e-05,3.976377229264472e-06,2.898325419664616e-07,2.1362006608072193e-09,5.130569580291677e-11
8501,9,B-LOC,[],2.2168533178046346e-05,3.941004251828417e-06,4.5975184548296966e-07,7.340054253290873e-08,1.1582582004621145e-08
12731,9,B-LOC,[7],0.0003102106784353964,0.00012538742885226384,4.109058227186324e-05,8.412025636062026e-07,4.038048162513519e-08
16789,5,B-LOC,[],2.7245900128036737e-05,7.6288561103865504e-06,3.4063094744851696e-07,2.132026466483694e-08,2.8490326764440965e-10
18042,4,B-LOC,[],0.0002533316146582365,8.548722689738497e-06,1.138833923164384e-06,1.569841856507992e-08,2.3928386383431643e-08
7439,6,B-LOC,[],0.00020378828048706055,1.3148179277777672e-05,1.1586729669943452e-05,1.0309822755516507e-06,1.051945068830662e-07
14086,0,B-LOC,[],9.494353435002267e-06,4.3712384467653465e-07,4.5300407691684086e-07,2.168128965251981e-08,1.1730580951052616e-09
5645,4,B-LOC,[],1.6719990526326e-05,1.4426817074308929e-06,2.0895276975352317e-07,1.0330980515504962e-09,6.676536754013362e-11
12139,5,B-LOC,[],2.3011118173599243e-05,2.665320789674297e-05,4.7289177018683404e-07,2.1198886202000722e-08,4.475082965652022e-09
15993,13,B-LOC,[19],0.0013700127601623535,0.00013451999984681606,9.85277583822608e-05,5.981746653560549e-06,2.215212589362636e-06
16707,4,B-LOC,[],0.00038974976632744074,4.38112037954852e-05,5.999725544825196e-06,2.281927748981616e-06,1.297240714848158e-07
1549,17,B-LOC,[],0.0008101463317871094,0.00013681960990652442,2.4437904357910156e-05,4.5299530029296875e-06,1.073304360943439e-07
17953,4,B-LOC,[],2.3657870769966394e-05,6.410671630874276e-06,7.065229965519393e-07,4.620302491292749e-11,8.761222216463471e-12
2927,11,B-LOC,[],0.00018222210928797722,1.5007877664174885e-05,1.2376665836200118e-05,4.110065674467478e-07,2.871519200198236e-08
36,0,B-LOC,[],2.7182686608284712e-05,2.708868123590946e-06,6.0067977756261826e-06,3.2653717028097162e-06,1.9821949459597477e-07
20636,26,B-LOC,[],0.00011524777801241726,1.6987323760986328e-05,1.1768803233280778e-05,2.3287589101528283e-07,7.134445922929444e-09
1450,1,B-LOC,[],1.2154501746408641e-05,3.067255602218211e-05,8.926181180868298e-07,2.987260323550345e-07,7.1718888605687425e-09
20201,1,B-LOC,[],1.2838176189688966e-05,9.55942232394591e-06,5.3679978009313345e-06,1.6527246771147475e-06,5.9418287179369145e-08
3059,33,B-LOC,[34],0.00013269559713080525,0.00035372376441955566,0.0016203932464122772,6.829327321611345e-05,0.00013803427282255143
6983,12,B-LOC,[],3.0150316888466477e-05,9.143961506197229e-06,9.5946597866714e-06,5.187252099858597e-06,1.2054460967192426e-06
19433,40,B-LOC,[],4.0679704397916794e-05,1.9731931388378143e-05,1.4475430361926556e-05,5.045018042437732e-06,1.27710976016715e-07
11802,3,B-LOC,[],2.2713560611009598e-05,1.3540644431486726e-05,1.8515915144234896e-05,1.6262820281554013e-06,1.2610735211637802e-07
12481,9,B-LOC,[],9.822845458984375e-05,8.505165169481188e-06,3.413006588459666e-07,1.2528683410173436e-07,2.2363749151155243e-09
15034,5,B-LOC,[],2.5066081434488297e-05,1.7722722986945882e-05,1.6074618542916141e-06,1.8422062986189758e-08,5.468753921933356e-11
4911,0,B-LOC,[],7.532730523962528e-05,8.821487426757812e-06,9.541417966829613e-07,2.84250454285484e-08,5.338876007954241e-09
2415,4,B-LOC,[],0.00013937580297351815,3.0161368442804815e-06,1.1805936139808182e-06,9.360898930999006e-10,9.107610444893804e-12
18031,4,B-LOC,[],6.518674490507692e-05,2.0797312174636318e-06,1.2000100468867458e-07,5.911984235495993e-10,4.083074052542196e-11
10046,4,B-LOC,[],7.162539986893535e-05,5.065051664132625e-05,5.481147411501297e-06,4.150979416271683e-08,1.7026309695467035e-08
18524,1,B-LOC,[],2.6183712179772556e-05,1.980093657039106e-05,6.739837772329338e-06,3.729614519443203e-07,2.9857607941607966e-08
16229,4,B-LOC,[],0.001231454312801361,0.00017894059419631958,2.2279553803628005e-05,1.582126873955758e-07,7.2888104440949064e-09
11081,9,B-LOC,[],0.00010186433792114258,0.00014230608940124512,7.361173629760742e-05,2.6464462280273438e-05,1.3533990568248555e-06
7509,1,B-LOC,[],1.3332730304682627e-05,1.2029327081108931e-06,1.9334469314458147e-07,8.354869240889684e-08,5.631243804593566e-10
15077,21,B-LOC,[],0.0002595472615212202,0.00010188638407271355,1.0658389896889275e-05,2.0882665978660953e-06,7.303123084057006e-08
12342,22,B-LOC,[],0.0005057206726633012,8.865899508236907e-05,3.0262999644037336e-05,3.0989367587608285e-06,6.033851462916573e-08
2291,22,B-LOC,[],5.983625305816531e-05,8.066814189078286e-06,4.335627124874009e-06,3.873155947076157e-07,3.439544116190518e-08
14969,0,B-LOC,[],1.598312155692838e-05,2.8153881430625916e-06,4.151015673414804e-07,3.997805464450721e-08,2.061863568769695e-09
13692,0,B-LOC,[1],7.16641079634428e-06,3.233963070670143e-07,5.139590939506888e-07,3.303167517287875e-09,1.069964561395409e-09
8627,12,B-LOC,[],2.654998388607055e-05,2.2672438717563637e-06,7.206903092082939e-07,1.260940507563646e-08,5.783367118539218e-10
12717,3,B-LOC,[1],8.209072984755039e-05,5.268598124530399e-05,1.835117262771746e-05,1.0375251791039375e-07,6.772214122818809e-09
20662,0,B-LOC,[],0.0004732692614197731,6.546932490891777e-05,3.3727810659911484e-05,2.737478553171968e-06,1.893667445074243e-08
18778,1,B-LOC,[],5.731999408453703e-07,1.5328225799748907e-07,3.027575132819038e-07,2.6971427313782215e-09,2.7826920073747985e-09
1584,14,B-LOC,[15],0.00018675217870622873,2.215774293290451e-05,2.295335980306845e-05,6.410969217540696e-05,7.255133596117957e-07
8626,6,B-LOC,[],3.142422065138817e-05,7.103072675818112e-06,1.8398277461528778e-06,2.569385060269269e-07,6.747086445102468e-09
14596,0,B-LOC,[],0.0003405023962841369,3.1475559808313847e-05,7.409414592984831e-06,9.19073208649479e-08,3.8033408644722044e-09
13925,8,B-LOC,[],1.6881152987480164e-05,4.976755008101463e-06,3.506916073092725e-06,2.45141563937068e-07,1.1703860700040813e-08
1203,3,B-LOC,[],0.0001444414592697285,1.3462791685014963e-05,1.536450145067647e-05,7.07185883186412e-08,5.147204884536905e-10
7473,23,B-LOC,[],0.0018772035837173462,0.0003602532669901848,0.00045678019523620605,6.0367820104545444e-05,3.7643399082298856e-06
15277,5,B-LOC,[],0.00045192381367087364,3.033236862393096e-05,1.2600139598362148e-05,6.1509158229000604e-06,5.516135725969207e-07
4606,4,B-LOC,[2],6.932514952495694e-05,1.040091592585668e-05,8.954249324233388e-07,1.6461424090508103e-07,2.6123783171405623e-10
710,3,B-LOC,[],5.9804813645314425e-05,7.271766662597656e-06,3.5762786865234375e-07,1.9636636761077852e-09,1.4009110278073722e-11
1526,6,B-LOC,[],9.210011921823025e-05,2.2504931621369906e-05,1.5482223716389854e-06,1.0366865144106896e-09,1.20799477087985e-08
11450,2,B-LOC,[],8.536526001989841e-05,2.3355833036475815e-06,5.101563147036359e-06,4.2922223997265974e-08,2.349326233552773e-09
11597,0,B-LOC,[],2.8796479455195367e-05,4.73647378385067e-06,5.053102540841792e-07,3.3401143184619286e-08,5.4425144946357307e-11
16543,4,B-LOC,[],0.00016210222383961082,8.338045518030412e-06,8.812494485255229e-07,3.4431648643362678e-09,4.6848074863881095e-09
10112,4,B-LOC,[],5.2156094170641154e-05,4.280241796550399e-06,1.928568963194266e-06,7.50131068372184e-09,3.0513601628062714e-12
11068,0,B-LOC,[],4.783697659149766e-05,9.43560735322535e-07,5.328424776962493e-07,1.3939526866124652e-07,1.0354359147868308e-08
17504,5,B-LOC,[],0.00012744896002914174,1.589425119163934e-05,1.2430301012500422e-05,8.07866626928444e-08,2.2765114238154638e-08
2332,4,B-LOC,[],3.2523879781365395e-05,1.178356797026936e-06,3.6032429306942504e-07,1.1618800088708525e-09,1.143606463325196e-12
19159,0,B-LOC,[],6.015023245709017e-06,1.5410769265145063e-06,8.944734872784466e-07,5.943311975897814e-08,1.2614043143344134e-10
17668,11,B-LOC,[],3.778038080781698e-05,1.8778591766022146e-06,1.261603301827563e-07,5.501621558323677e-08,1.2470131594000122e-09
7397,6,B-LOC,[7],0.00032799295149743557,2.042729192908155e-06,6.540201411553426e-07,2.367883666920534e-08,3.2178811004701657e-10
6331,28,B-LOC,[],0.0002665407955646515,7.574842311441898e-05,0.00035981880500912666,5.115487209650382e-05,2.785925795389943e-06
4358,12,B-LOC,[],0.0003304440760985017,3.24249267578125e-05,2.6828638510778546e-06,4.991793502995279e-07,2.9250388999813026e-08
14014,4,B-LOC,[],2.1133215341251343e-05,9.704024819257029e-07,5.135229486086246e-08,3.298735173906664e-10,2.67979805013141e-11
1358,9,B-LOC,[],0.00018926896154880524,0.00022278912365436554,0.0005312841385602951,0.00012408746988512576,1.7043332434241165e-06
12419,3,B-LOC,[],2.769942511804402e-05,5.202532520343084e-06,3.691181973408675e-07,1.0578954157125509e-08,1.58280277773315e-09
16499,4,B-LOC,[],4.490518767852336e-05,2.2700278350384906e-06,4.571432796751651e-07,1.3044029190112383e-09,1.848047687103005e-10
5781,30,B-LOC,[],8.499524119542912e-05,1.205178523377981e-05,7.261987775564194e-06,4.682573489844799e-06,3.1989814885946544e-07
2918,6,B-LOC,[7],0.0003661513328552246,0.00013955682516098022,4.6215951442718506e-05,2.1407147869467735e-05,6.649264832958579e-06
16766,3,B-LOC,[],0.00016300304923788644,1.8105911294696853e-05,1.3238512792668189e-06,3.4643966806413573e-07,2.1175639353110398e-08
19383,4,B-LOC,[],6.849040801171213e-05,1.2269130820641294e-05,4.335171297498164e-07,4.969565106649476e-10,1.4140822627434213e-11
19140,0,B-LOC,[],8.311308920383453e-05,5.182664608582854e-06,2.3369211703538895e-06,5.148121999809518e-07,8.535431561540463e-08
19180,14,B-LOC,[],4.761968739330769e-06,7.19222953193821e-07,4.045236678962283e-08,4.155494004454141e-11,1.3131347138123362e-12
14327,2,B-LOC,[],6.3231782405637205e-06,2.2002708988111408e-07,1.725753315251488e-07,1.9305614884501665e-08,4.732121466392522e-10
17686,3,B-LOC,[],6.151199340820312e-05,4.564405571727548e-06,1.497793959970295e-07,4.591231839157217e-10,9.133083964671732e-12
6033,1,B-LOC,[],0.00019156839698553085,2.6392750442028046e-05,3.987486866208201e-05,4.81528235063422e-08,5.569612548939062e-10
13683,20,B-LOC,[18],0.0007063746452331543,0.0009696144552435726,0.00014451544484472834,1.9205472199246287e-06,2.469894752721302e-06
1336,18,B-LOC,[19],0.0008726119995117188,0.0002521292772144079,4.897685721516609e-05,3.7149305569528224e-06,4.0259828892885707e-07
7501,11,B-LOC,[3],4.17135379393585e-05,6.366186426021159e-06,1.0079597814183217e-06,1.4013504912036012e-08,1.4611181264889694e-08
2913,10,B-LOC,"[9, 7]",0.00256308913230896,0.00010843854397535324,0.0001452032884117216,6.246642442420125e-06,6.101042160366887e-08
6957,12,B-LOC,[11],0.0001843143363657873,4.349707160145044e-05,3.988895332440734e-05,3.069858500737155e-07,5.066013386567647e-08
2481,4,B-LOC,[],5.384608812164515e-06,4.6235891204560176e-07,1.222934287170574e-08,1.7172031158141365e-11,3.2222493479060286e-13
11254,1,B-LOC,[],0.00017085671424865723,3.186613321304321e-05,2.8520822525024414e-05,1.0691959232644876e-05,4.755008102819147e-07
3125,6,B-LOC,[7],0.0025555770844221115,0.0036116838455200195,0.000771375373005867,8.016641004360281e-05,2.7640198823064566e-05
492,1,B-LOC,[],1.0165240382775664e-06,5.1830966185661964e-08,7.229047582768544e-09,1.99911731613156e-09,6.749593245425345e-11
14996,15,B-LOC,"[31, 29]",0.00020443275570869446,2.6254550903104246e-05,1.8417835235595703e-05,1.371332473354414e-06,7.516678124375176e-07
16717,4,B-LOC,[],0.00013041048077866435,4.26099359174259e-05,6.464996658905875e-06,7.941490520746441e-08,2.369766605170298e-10
17572,12,B-LOC,[],0.00020641973242163658,1.329062069999054e-05,2.3975735530257225e-06,1.1876254575327039e-06,2.584269154226604e-08
11301,6,B-LOC,[],7.685404852963984e-06,7.032788289507153e-07,4.3767499846580904e-08,4.217781679471955e-09,1.1830408652713231e-08
16596,4,B-LOC,[5],3.494146221783012e-05,1.5016807992651593e-06,4.4951707423024345e-07,2.475800897627778e-09,5.175052830708182e-09
4297,0,B-LOC,[],0.00012674223398789763,1.595915455254726e-05,3.6152150642010383e-06,4.2981691095178576e-08,6.521833073591665e-10
14289,4,B-LOC,[],0.0006844804156571627,0.00026623811572790146,6.303552800090984e-05,7.892915618867846e-07,1.3011033388465876e-06
2361,4,B-LOC,[],0.00011489156167954206,3.333302970531804e-06,1.351526407233905e-06,9.80860623625568e-10,1.4129228169401653e-11
13509,25,B-LOC,[23],0.0003129388205707073,3.443280002102256e-05,2.5985595129895955e-05,1.2496592137756224e-06,4.646207685254922e-08
2560,0,B-LOC,[],6.2172970501706e-05,7.621940312674269e-06,4.418868115863006e-06,1.869467034509853e-07,9.723198904874886e-09
11273,21,B-LOC,[22],0.0009520654566586018,0.00011936272494494915,1.887554390123114e-05,4.6831564759486355e-07,2.9075692964397604e-08
15968,0,B-LOC,[5],1.208981848321855e-05,3.074397682212293e-06,9.130653779720888e-07,3.67808297596639e-07,1.7962624720979647e-09
1135,10,B-LOC,[11],8.538184920325875e-05,4.819035530090332e-05,1.5459954738616943e-05,1.0583946323805549e-06,3.2862772059161216e-08
16575,4,B-LOC,[],0.00013714107626583427,3.997663770860527e-05,6.335955617942091e-07,2.5870522613047342e-08,8.474539819891547e-11
1590,0,B-LOC,[4],0.00012868642807006836,9.970087558031082e-05,8.970499038696289e-05,1.7945552826859057e-05,4.415071089169942e-06
2446,4,B-LOC,[],0.0001727915951050818,2.889951429096982e-05,8.93710421223659e-06,7.039297145183809e-08,3.868272646645465e-09
14330,2,B-LOC,[],6.644055247306824e-05,3.184188153682044e-05,8.684524800628424e-06,4.216772140352987e-06,4.7059364760571043e-07
12127,6,B-LOC,[],0.0031217876821756363,0.0010475409217178822,0.00021399995603132993,5.1544620873755775e-06,1.992968989839028e-07
18971,9,B-LOC,[8],0.0002102971775457263,3.316992660984397e-05,3.518027369864285e-06,2.8702493182208855e-07,4.962480648629253e-09
1684,6,B-LOC,[],5.6730736105237156e-05,1.7055286889444687e-06,8.485440048389137e-07,9.10200137482775e-09,4.489759623110823e-10
4913,7,B-LOC,[2],8.171818808477838e-05,4.8609686928102747e-05,2.214628239016747e-05,7.385424396488816e-07,8.063859802120987e-09
691,10,B-LOC,"[3, 4]",0.00034933118149638176,0.0001682676374912262,8.330825949087739e-06,4.513746716838796e-06,1.323240196218073e-07
