sentence,word,tag,relevanceBag,model1,model2,model3,model4,model5
6381,3,B-LOC,[],0.0013716575340367854,4.439293115865439e-05,4.28409287351883e-05,8.289512682321809e-06,1.2876397235516823e-08
3723,3,B-LOC,[],0.004235227359458804,0.00011356783943483606,1.6192227484168598e-05,6.649208530973803e-06,2.0006394783311766e-07
9828,0,B-LOC,[],0.0007147628348320723,0.0001043267548084259,3.606104291975498e-05,2.045466681011021e-05,2.7565092750592157e-06
17945,4,B-LOC,[],0.0011735735170077533,0.0006605784401472192,0.0006225867200413404,0.011295428554760178,0.00014312539195689145
8476,16,B-LOC,[],0.0008057528684730642,0.0005194790528548765,4.124641418457031e-05,1.467812894517806e-05,1.1920928955078125e-07
3452,11,B-LOC,[],0.0005513121213880368,0.00019329380165800103,9.005606042933323e-05,0.00033649530870860644,2.312687749084219e-06
1454,3,B-LOC,"[2, 5]",0.003414928913116455,0.08627080917358398,0.16361373662948608,0.0181429386138916,0.001822352409362793
20672,31,B-LOC,[],0.002138080424629152,0.00021531383390538394,6.831134669482708e-05,0.0013691727072000504,3.210245631635189e-05
11206,0,B-LOC,[],0.00022153742611408234,0.0001208834582939744,9.191036224365234e-05,5.07980803376995e-06,2.384185791015625e-06
20005,7,B-LOC,[],0.01277956529520452,0.0013790186385449488,4.722704761661589e-05,0.0002317301114089787,1.8942218957818113e-06
12153,18,B-LOC,[19],0.6001302748918533,0.6998630650341511,0.7736740664113313,0.508445692668829,0.43660222855145037
19878,9,B-LOC,[],0.036709263920784,0.21220284141600132,0.44034298649057746,0.3392604902965104,0.23346957218836906
3720,11,B-LOC,[],0.0006060374726075679,0.0002915987716960444,5.96346359387212e-05,0.00030346061841768357,2.3439317201317394e-07
10117,4,B-LOC,[],0.010009441524744034,0.008844517637044191,0.0014055212668608874,0.00436186674150818,0.000144986984907447
2808,7,B-LOC,[8],0.6739982515573502,0.9437957033514977,0.9855689326068386,0.999194415693637,0.9998969136649976
18564,6,B-LOC,[7],0.0051889484748244286,0.0010574873740551993,0.002777886431431398,0.0003201888506509931,1.374924520547438e-05
10315,11,B-LOC,[],0.0019173622131347656,0.0004909038543701172,0.0002244710922241211,0.0008187480345469567,5.801900004424876e-07
6384,3,B-LOC,[4],0.8537730127573013,0.9377144465688616,0.9910249858221505,0.9997671949072355,0.9999187263924654
11862,30,B-LOC,[29],0.0035159774124622345,0.0019100606441497803,0.011878818273544312,0.0019981861114501953,0.0012724995613098145
718,9,B-LOC,[],0.0006377585232257843,0.0006039142608642578,0.0002796444370005702,0.0003138555003232568,5.415185202473083e-07
20520,17,B-LOC,[],0.04177826642990112,0.03541332483291626,0.012733042240142822,0.06865614652633667,0.059691011905670166
7267,6,B-LOC,[5],0.007567231543362141,0.0025626234710216522,0.0192883163690567,0.0011119410628452897,0.000399140388253727
1547,0,B-LOC,[],0.00300564244389534,9.450313518755138e-05,6.924863555468619e-05,7.507277587137651e-06,1.1920928955078125e-07
9133,0,B-LOC,"[1, 2]",0.3231149911880493,0.5337548702955246,0.6064459014451131,0.9858126303879544,0.9984987458883552
995,15,B-LOC,[],0.12475143373012543,0.06305992603302002,0.04237884283065796,0.000893308431841433,7.356331479968503e-06
13163,9,B-LOC,[],0.0021527784410864115,0.0009599588811397552,0.0003872700035572052,0.00013053332804702222,3.308062150608748e-05
15225,0,B-LOC,[],0.01691265217959881,0.0011483289272291586,0.0007418129462166689,0.004937532190524507,0.0010125411709616117
9886,11,B-LOC,[12],0.07818436250090599,0.008346074260771275,0.01146609103307128,0.00576683536201017,0.1523113113544241
1796,0,B-LOC,[1],0.21943299472332,0.4847453888505697,0.7239715147297829,0.9357426866190508,0.9873561504427926
10272,1,B-LOC,[2],0.21110740303993225,0.5715216994285583,0.7479588389396667,0.859364342992194,0.9616174739785492
6002,17,B-LOC,[18],0.25294768810272217,0.7801762819290161,0.924406886100769,0.995797094401496,0.9999111669885679
7334,7,B-LOC,"[5, 6]",0.006664854474365711,0.0005871856701560318,0.00017661359743215144,1.6343215520464582e-05,7.35596685785822e-07
11644,2,B-LOC,[],0.07616990245878696,0.007735354243777692,0.0008488302119076252,0.0006501661846414208,4.830512807529885e-06
12986,7,B-LOC,[],0.0011307238601148129,0.0003276549105066806,0.00015000413986854255,0.0019037015736103058,0.00010495510650798678
17287,0,B-LOC,[1],0.04229872766882181,0.09895431250333786,0.1196226179599762,0.053512163304731075,0.06451410800218582
11278,15,B-LOC,[],0.8446136265993118,0.9666470531374216,0.9983912274474278,0.9999695160822739,0.9999996166221479
16463,4,B-LOC,[],0.000750918741687201,0.0004925093926431146,0.0002508294278982248,0.005977814775114609,3.218756043843474e-05
19422,2,B-LOC,[],0.11471093446016312,0.04393723979592323,0.004157495219260454,0.0003557673261980199,0.00152303627692163
3712,0,B-LOC,[],0.0033308775164186954,0.0017810642020776868,0.0008104815278784372,9.554604657324717e-05,1.0887113817970029e-05
19317,0,B-LOC,[],0.004605144262313843,0.0015055499970912933,0.0009540528990328312,0.0037213366013020277,4.150332279095892e-05
19314,7,B-LOC,[],0.010243117809295654,0.0038797706365585327,0.004506740253418684,0.0002162523742299527,1.1022917533409782e-05
8771,4,B-LOC,[],0.00593707337975502,0.0078089311718940735,0.004852058715187013,0.008404598193010315,0.0022830255043118086
19899,0,B-LOC,[],0.0002474845387041569,1.0465322702657431e-05,6.31863294984214e-05,2.9490224733308423e-06,1.1612966517304812e-06
16731,4,B-LOC,[],0.05868804454803467,0.08943653851747513,0.014931953279301524,0.00018185626322519965,1.5504493148910115e-05
7199,9,B-LOC,[],0.015294916927814484,0.0026551365881459787,0.0003469276739451743,4.352563701104373e-05,9.644751798987272e-06
20226,0,B-LOC,[],0.004780173767358065,0.0010466977255418897,0.0008939267136156559,0.00013350303174775036,4.300404928159196e-05
8965,20,B-LOC,[],0.010017340711783618,0.01452375651570037,0.005588132222328568,0.0006685145162919071,0.00011474768143671099
11600,22,B-LOC,"[19, 20]",0.028499871492385864,0.005387668497860432,0.00018680095672607422,2.5057728635147214e-05,6.055051926523447e-07
8,9,B-LOC,[],0.003122985363006592,0.00047403573989868164,0.0004570303135551512,2.3041266103973612e-05,2.5912725050147856e-06
4718,4,B-LOC,[],0.0015540487947873771,0.001508512046711985,0.0036059520759863517,0.14294897099415493,0.0007207848856403132
7192,2,B-LOC,[],0.15772703289985657,0.10866135358810425,0.13886666297912598,0.006712436676025391,0.0003132820129394531
2040,3,B-LOC,[],0.00039023603312671185,3.942505350096326e-05,6.0728734915471705e-05,4.72856281410472e-05,2.526116115453281e-07
19645,4,B-LOC,[],0.0060223061591386795,0.0024840421974658966,0.005717762745916843,0.00830477534327656,0.0014781781610508915
4643,10,B-LOC,[],0.0020587975159287453,0.0024119429290294647,0.0020728482671756865,0.01199014551208677,0.00045687551028095186
12305,8,B-LOC,[],0.0009681398514658213,0.000139498848511721,3.625465819823148e-05,3.415317041799426e-05,4.0940289181889966e-05
12022,0,B-LOC,[],0.001955390674993396,0.0004605077156156767,2.998863465109025e-05,2.507584224531456e-05,2.5084056396451615e-06
17570,5,B-LOC,[],0.009439799003303051,0.0013005880027776584,0.003062952398977359,7.588006419467774e-05,4.866103100842345e-05
10244,1,B-LOC,[],0.07978827832266688,0.013636428688187152,0.025639559658884536,0.0022613201402919003,6.1480010520365e-05
11195,0,B-LOC,[],0.0015319958329200745,0.000179927796125412,0.004702381789684296,0.001269028289243579,1.3724402379011735e-05
2841,0,B-LOC,[],0.005336057394742966,0.0019268381875008345,0.00024413119535893202,8.21174617158249e-05,8.181125394912669e-07
4765,4,B-LOC,[],0.0004296773695386946,0.00020045014275638096,0.0001378724126439579,0.0002579785988426897,4.302621131403554e-06
13948,3,B-LOC,[],0.03459940478205681,0.0038219796115299687,0.000523531693033874,2.1507246488638998e-05,1.1370022007684e-05
17229,0,B-LOC,[1],0.4027915596961975,0.8879205361008644,0.9849083423614502,0.9972883911686949,0.9885456408495088
13939,4,B-LOC,[],0.031162772327661514,0.01005070935934782,0.0021315289195626974,0.00035141875878252904,0.0033856068228601544
5589,4,B-LOC,[],0.0007285524916369468,0.0004393937415443361,0.0002666140116218685,0.0002067542921735388,6.238503411915008e-07
17882,31,B-LOC,"[32, 27]",0.3030516020953655,0.14751431718468666,0.02728454757016152,0.012774492148309946,0.006159639568068087
12257,4,B-LOC,[],0.04741173982620239,0.07817864418029785,0.08432865142822266,0.0001384675870212959,8.408493386014015e-06
18699,0,B-LOC,[9],0.0012841224670410156,0.021148428320884705,0.03757578134536743,0.049110740423202515,0.12164193391799927
17227,2,B-LOC,[],0.6199865937232971,0.9156783223152161,0.9903457760810852,0.99934481731907,0.9997024783477855
13999,3,B-LOC,[4],0.2994288131594658,0.130343746393919,0.14713440416380763,0.16540271800477058,0.13792035926599056
13979,4,B-LOC,[],0.0014486440923064947,0.001024764307658188,0.0009617695977794938,0.0019839296272906037,0.0009514816060415196
7062,9,B-LOC,[],0.0005415793966676574,0.0001880770512343588,5.571537402282445e-05,5.7970852984923216e-06,1.5002255443520573e-06
8501,9,B-LOC,[],0.00041230034548789263,7.936539259389974e-05,4.481848054638249e-05,0.0001643850470689212,2.2479106109082186e-06
12731,9,B-LOC,[7],0.004791870713233948,0.0032099224627017975,0.03166695684194565,0.0015379495453089476,0.0008433305192738771
16789,5,B-LOC,[],0.0011212242534384131,0.0009334011169812584,0.00022493181377924998,0.004678310349434334,0.00020128144523962055
18042,4,B-LOC,[],0.0017974663060158491,0.00086165068205446,0.0005158284326896023,0.00810967275431218,0.00034085375821745617
7439,6,B-LOC,[],0.056055523455142975,0.003196472767740488,0.0012622242793440819,0.00023575809973408468,2.2873484340379946e-05
14086,0,B-LOC,[],0.0005867482104804367,4.372496050564223e-05,6.067398572895399e-06,1.3292126823216677e-05,3.136768521594391e-07
5645,4,B-LOC,[],0.00020200380822643638,6.110545291448943e-05,1.0485621714906301e-05,1.0195035797331414e-05,3.3718893396005034e-06
12139,5,B-LOC,[],0.0012523027835413814,0.0005721040070056915,0.0004096758784726262,9.10959170141723e-06,5.160674731996551e-06
15993,13,B-LOC,[19],0.025197656825184822,0.0042722225189208984,0.003831624984741211,0.010679066181182861,0.001665949821472168
16707,4,B-LOC,[],0.07107474654912949,0.05272418260574341,0.0939384363591671,0.01611614169087261,0.029358939369558357
1549,17,B-LOC,[],0.03834635019302368,0.4999198317527771,0.9544711448252201,0.9939402872696519,0.9983375405427068
17953,4,B-LOC,[],0.0011044892598874867,0.00030105422956694383,0.0002513161409751774,0.0034761415611370694,0.00019758949434578454
2927,11,B-LOC,[],0.005768242292106152,0.001179922604933381,0.00030729355171388306,3.0256487661972642e-05,0.0001050649443641305
36,0,B-LOC,[],0.00281524658203125,0.00022429227828979492,0.00012936326675117016,0.00018802352133207023,9.944842895492911e-05
20636,26,B-LOC,[],0.0038132667541503906,0.007073521614074707,0.0018163323402404785,0.00037539005279541016,8.660554885864258e-05
1450,1,B-LOC,[],0.006258666515350342,0.0010094769531860948,0.001107010175473988,4.235940286889672e-05,7.330220910262142e-07
20201,1,B-LOC,[],0.001969632226973772,0.0004658872348954901,0.0016656104489811696,0.00034306294370622936,4.7349731175927445e-06
3059,33,B-LOC,[34],0.024516188073903322,0.02259036898612976,0.06262320280075073,0.03973601778852753,0.07930631903809626
6983,12,B-LOC,[],0.006709164008498192,0.0021735578775405884,0.0006195288151502609,0.0022106636315584183,2.940481499535963e-05
19433,40,B-LOC,[],0.16926372051239014,0.061277054250240326,0.13457970321178436,0.023861587047576904,0.0005088783800601959
11802,3,B-LOC,[],0.32342933118343353,0.14902590215206146,0.04966094344854355,0.07236239686608315,0.0003301289034425281
12481,9,B-LOC,[],0.0004564139526337385,0.00011657419236144051,9.47117805480957e-05,1.1112434813220773e-05,4.76837158203125e-07
15034,5,B-LOC,[],0.006277911365032196,0.0035318462178111076,0.003655935637652874,0.008597220294177532,0.00425421167165041
4911,0,B-LOC,[],0.0009100032038986683,0.00012478150893002748,3.955385182052851e-05,1.0175168426940218e-05,1.0527804192861367e-06
2415,4,B-LOC,[],0.0010426891967654228,0.0007662177304155193,0.0013809284860144544,0.060276008929918135,0.00153916952993427
18031,4,B-LOC,[],0.000885553119587712,0.0011654710415314185,0.0029517842103814473,0.08300779587584373,0.0005889632174653769
10046,4,B-LOC,[],0.004993434529751539,0.0005657598071593384,0.0003577493243938079,0.014442445069209997,0.0032414133893325925
18524,1,B-LOC,[],0.2545115053653717,0.2086078468710184,0.3657373631140217,0.02156410949828569,0.004545588623599883
16229,4,B-LOC,[],0.019548922777175903,0.007853478193283081,0.06860226020216942,0.09363905340433121,0.028378130868077278
11081,9,B-LOC,[],0.2977322190999985,0.7333661764860153,0.722425039857626,0.858269413060043,0.9408654077524261
7509,1,B-LOC,[],0.058969209901988506,0.004706152540165931,0.0008128840199788101,0.00022920308765606023,6.8963113335485104e-06
15077,21,B-LOC,[],0.09398631099611521,0.05900001525878906,0.07440245151519775,0.013905763626098633,0.004990518093109131
12342,22,B-LOC,[],0.07116669416427612,0.022441089153289795,0.005072593688964844,0.0033071041107177734,5.8770179748535156e-05
2291,22,B-LOC,[],0.006519386952277273,0.0011289976682746783,0.0023794179287506267,0.0015357714146375656,0.004827783558198462
14969,0,B-LOC,[],0.001215824973769486,0.00031111424323171377,0.00023008458083495498,6.591249257326126e-05,1.065692413249053e-05
13692,0,B-LOC,[1],0.47731949388980865,0.7983373925089836,0.8997394556645304,0.9813651567637862,0.9990188927831696
8627,12,B-LOC,[],0.005190771073102951,0.0005677386070601642,0.00030366167629836127,1.4909038782207062e-05,1.1322008930392258e-06
12717,3,B-LOC,[1],0.04039281606674194,0.013318359851837158,0.006558775901794434,0.001313366461545229,0.00025205680140061304
20662,0,B-LOC,[],0.0071485042572021484,0.0024505257606506348,0.003533303737640381,0.00029671192169189453,0.0024136900901794434
18778,1,B-LOC,[],0.0005967664183117449,8.389474896830507e-05,5.312240682542324e-05,3.060584276681766e-06,1.896082858365844e-05
1584,14,B-LOC,[15],0.5412612110376358,0.11069336906075478,0.015539226005785167,0.0006876889383420348,9.830890485318378e-05
8626,6,B-LOC,[],0.0026449954602867365,0.00030132940628391225,6.110355025157332e-05,2.4326812679831278e-06,1.004901662327029e-06
14596,0,B-LOC,[],0.0017814375460147858,0.00018716184422373772,9.324508823738142e-05,8.254814019892365e-06,5.035430138966568e-07
13925,8,B-LOC,[],0.0007255394593812525,9.590620175004005e-05,0.000130749074742198,5.349906859919429e-05,2.499047582205094e-06
1203,3,B-LOC,[],0.015817031264305115,0.007444840855896473,0.005145313683897257,0.00030098934075795114,1.803490704332944e-05
7473,23,B-LOC,[],0.01616079523228109,0.023314259946346283,0.07020127214491367,0.07141223549842834,0.0015880101273069158
15277,5,B-LOC,[],0.5206092596054077,0.21182981133460999,0.41715312004089355,0.49922841787338257,0.0968477800488472
4606,4,B-LOC,[2],0.005249328911304474,0.0013373664114624262,0.0006708797801167066,0.004163643516371884,0.0006591883110544927
710,3,B-LOC,[],0.001126531627960503,6.874944460832921e-05,9.699338548330161e-05,0.0005356717000024602,1.0886467344553563e-05
1526,6,B-LOC,[],0.045766860246658325,0.0074981097131967545,0.0009146151132881641,8.065704605542123e-06,4.393508561406634e-07
11450,2,B-LOC,[],0.1052783727645874,0.05550258420407772,0.007237661629915237,0.017362807877361774,0.02001128887059167
11597,0,B-LOC,[],0.002854767953976989,0.0011606194166233763,0.00038692622547387145,0.00011314891798974713,2.478927854099311e-07
16543,4,B-LOC,[],0.0972171276807785,0.04703545290976763,0.024191292701289058,0.00012445314939779628,0.00013331591208043392
10112,4,B-LOC,[],0.0012748984736390412,0.0006129952212177159,0.00023632256203853785,0.004383914453157112,0.00028641029808235303
11068,0,B-LOC,[],0.0003503561019897461,0.00014367233961820602,2.855062484741211e-05,1.9073486328125e-06,9.387603938648681e-08
17504,5,B-LOC,[],0.007796972990036011,0.006554894149303436,0.004690583795309067,0.014311932027339935,0.000853681587614119
2332,4,B-LOC,[],0.0008494987996527925,0.0006218759162948118,0.000706793336149758,0.06487292271443579,0.003682974516771992
19159,0,B-LOC,[],0.02299875020980835,0.014023780822753906,0.023508071899414062,0.0020886596612399444,0.0037259889650158584
17668,11,B-LOC,[],0.0006073573604226112,0.00012600421905517578,2.7060508728027344e-05,3.4065721811082916e-05,4.76837158203125e-07
7397,6,B-LOC,[7],0.8540861010551453,0.9723927341401577,0.9986258236458525,0.9999727013528172,0.9999985062294172
6331,28,B-LOC,[],0.016932418919168413,0.0011476407380541787,0.002325822686543688,0.00030100904405117035,1.6091871657408774e-05
4358,12,B-LOC,[],0.0032305633649230003,0.00016023008356569335,7.35128196538426e-05,2.5033950805664062e-06,1.1920928955078125e-07
14014,4,B-LOC,[],0.0006229700811672956,2.953978764708154e-05,6.1958710375620285e-06,2.3625914897326835e-06,6.279278888941982e-07
1358,9,B-LOC,[],0.06419233791530132,0.05051722936332226,0.1820204946998274,0.5046452647605975,0.3382815645801678
12419,3,B-LOC,[],0.0012294650077819824,0.00028318166732788086,0.0002675652503967285,0.00014293146439288418,6.016962012022091e-06
16499,4,B-LOC,[],0.000734225963242352,7.329351751650393e-05,1.1981035964225839e-05,9.540937325053234e-07,1.133659498636641e-07
5781,30,B-LOC,[],0.0063727302476763725,0.0009615668022888713,0.0017375151328451466,0.00017500451772889392,5.453484302364586e-05
2918,6,B-LOC,[7],0.6751677989959717,0.7635933794081211,0.7919067025650293,0.8233951333859295,0.551043718121889
16766,3,B-LOC,[],0.002665414707735181,0.001370761718135327,0.0005491870033438317,0.00019157910455191995,0.00021125223372564506
19383,4,B-LOC,[],0.0007484499365091324,0.00043935751455137506,0.00025474335316744146,0.0004539926240454406,1.7647419139101006e-06
19140,0,B-LOC,[],0.0017028748989105225,0.0009492859244346619,0.0006717443466186523,0.004799731075763702,0.007331103086471558
19180,14,B-LOC,[],6.857569678686559e-05,2.1833895473832854e-05,2.0329850477285305e-05,2.62605675874889e-06,1.6473720140649725e-06
14327,2,B-LOC,[],0.08809288986958563,0.023259241424966604,0.010695150493120309,0.0006030869981259457,2.1748242907904114e-05
17686,3,B-LOC,[],0.0005284870858304203,6.873749225633219e-05,2.288240368386596e-05,1.2425995193965367e-05,7.69239554157617e-08
6033,1,B-LOC,[],0.007151611149311066,0.0010627892334014177,0.0002905388828366995,3.1948089599609375e-05,2.0762838630616898e-06
13683,20,B-LOC,[18],0.031773388385772705,0.07089972496032715,0.08979028463363647,0.0013295412063598633,0.000779569149017334
1336,18,B-LOC,[19],0.6809800006449223,0.903812238946557,0.9873444159748033,0.9997000269813725,0.9999782890939741
7501,11,B-LOC,[3],0.002399639051873237,0.00019186989629815798,0.001665651798248291,0.0001443624496459961,4.875659942626953e-05
2913,10,B-LOC,"[9, 7]",0.31557145714759827,0.09474861435592175,0.24532066890969872,0.032097062561661005,0.004080038852407597
6957,12,B-LOC,[11],0.02113710343837738,0.031112298369407654,0.005960840731859207,6.537768058478832e-05,4.975243064109236e-05
2481,4,B-LOC,[],0.0008964074731920846,0.0008119922049445449,0.0007334150649462856,0.01380207811891454,2.442985022679464e-05
11254,1,B-LOC,[],0.0014939981047064066,0.001297256094403565,0.0006320327520370483,0.0003783600404858589,4.53899847343564e-05
3125,6,B-LOC,[7],0.18694407865405083,0.4906180761754513,0.7839183972682804,0.9697170257568359,0.9934314595475371
492,1,B-LOC,[],0.00033964771137107164,0.0003457799321040511,6.841954018454999e-05,0.00025604469919926487,6.296413062489847e-06
14996,15,B-LOC,"[31, 29]",0.0077474379213526845,0.004230711841955781,0.0027350536356607336,0.0011412587482482195,0.0023011991288512945
16717,4,B-LOC,[],0.0014332280261442065,0.000631352712844091,0.0006987915554930169,0.025808534034778896,0.00018837112916365514
17572,12,B-LOC,[],0.4710424244403839,0.24333684146404266,0.09318540245294571,0.4499277174472809,0.800631012775284
11301,6,B-LOC,[],0.00011166254989802837,4.074108528584475e-05,1.051640833793499e-05,1.7012621071899048e-06,2.2854483800599512e-07
16596,4,B-LOC,[5],0.631818562746048,0.9275473058223724,0.9850094188004732,0.9997539334581234,0.9999504132829315
4297,0,B-LOC,[],0.09214216470718384,0.10274851322174072,0.012642485497053713,0.05218502547359094,0.0003712909018531718
14289,4,B-LOC,[],0.04925081878900528,0.2903977995738387,0.4468667891342193,0.6525065302848816,0.933893084526062
2361,4,B-LOC,[],0.0005012229230487719,0.00042056970869452925,0.0009018935015774332,0.0224855953262022,0.00014333684381195866
13509,25,B-LOC,[23],0.00305631838273257,0.003032265231013298,0.0018718005158007145,2.8133392333984375e-05,2.767966407191125e-07
2560,0,B-LOC,[],0.0004552861792035401,0.00011903047561645508,0.0003439188003540039,2.384185791015625e-06,1.9560653527150862e-05
11273,21,B-LOC,[22],0.32712699472904205,0.8246740400791168,0.8836651667952538,0.976367806782946,0.9937200530257542
15968,0,B-LOC,[5],0.007181588560342789,0.0003186892718076706,0.00034877797588706017,4.2367719288449734e-06,2.524066189835139e-06
1135,10,B-LOC,[11],0.7265359498560429,0.9630161225795746,0.9916260386817157,0.9995402273780201,0.9998563709573318
16575,4,B-LOC,[],0.014865770936012268,0.004113611648790538,0.00014492396336862612,0.0009185198302219533,3.372556429404039e-06
1590,0,B-LOC,[4],0.040559351444244385,0.003627955913543701,0.0034274011850357056,0.0005013793706893921,0.00011085593723692
2446,4,B-LOC,[],0.0016004975186660886,0.0006104000294726575,0.00044905926688443287,0.014182770056265781,9.67513338498982e-05
14330,2,B-LOC,[],0.1989113874733448,0.12475671619176865,0.2039673098770436,0.48212098941075965,0.5397545625284579
12127,6,B-LOC,[],0.01694965362548828,0.016759634017944336,0.002123536542057991,0.0012800957774743438,8.249282836914062e-05
18971,9,B-LOC,[8],0.005819795071147382,0.0029487446881830692,0.0006845817988505587,3.52685000279962e-05,7.656515663256869e-06
1684,6,B-LOC,[],0.10383701277896762,0.0069117471575737,0.005603340920060873,0.0017874110490083694,0.00016480663180118427
4913,7,B-LOC,[2],0.050695158541202545,0.01564840378705412,0.01380508381407708,0.001642747905862052,0.00021052065494586714
691,10,B-LOC,"[3, 4]",0.0029028085991740227,0.0007336651906371117,0.00040908817027229816,0.00032662217303780494,2.5033950805664062e-06
7859,22,B-LOC,[21],0.012670454103499651,0.018816202878952026,0.006599366664886475,0.0017688805237412453,0.0001552485628053546
11548,0,B-LOC,[],0.00030393037013709545,3.717276194947772e-05,5.550111495722376e-06,1.8201379958782127e-07,2.5139410553265407e-09
13261,17,B-LOC,[],0.13868191093206406,0.008214151486754417,0.003189411188941449,0.0003787590967476717,2.9139220714569092e-05
10021,2,B-LOC,[8],0.0006603151559829712,0.00038606629823334515,0.0002025023441092344,5.245023203315213e-06,1.3361820094814902e-08
7058,9,B-LOC,[3],0.0004757201313623227,7.766850501411682e-05,3.50966266680075e-05,0.0004208083722030409,2.2759925400350767e-05
17951,4,B-LOC,[],0.0008554467931389809,0.0004245341324349283,0.0009252774970036626,0.015424871263121531,9.354945354000943e-05
1755,12,B-LOC,[11],0.1998080462217331,0.02150243753567338,0.06039720727130771,0.016375835082726553,0.00011531149101529081
6055,1,B-LOC,[7],0.0032675541006028652,0.00497514009475708,0.012919068336486816,0.0007776294369250536,0.00025409460067749023
20006,8,B-LOC,[],0.027356907725334167,0.00042527273762971163,0.00014708936214447021,7.002454367466271e-06,3.626511642096375e-07
14030,9,B-LOC,[],0.00032834347803145647,2.1783591364510357e-05,2.5058887786144624e-05,6.275428026483211e-06,1.0195399340298845e-06
11387,23,B-LOC,[24],0.5706904605031013,0.6412586830556393,0.7880583866499364,0.29153933845191204,0.7539264642658772
14729,9,B-LOC,[3],0.0003742688895727042,0.00010307426032341027,9.01107999169426e-05,0.00028427532541996925,5.891153683768025e-07
16712,4,B-LOC,[],0.11216874420642853,0.021513858810067177,0.0003404576495142919,0.0020531446823657262,0.0006208806076983819
11270,0,B-LOC,[],0.24891452491283417,0.35543881356716156,0.7718594138277695,0.9886778994623455,0.9810100810203721
10833,2,B-LOC,[],0.14080504700541496,0.18430131673812866,0.20371735095977783,0.11849236305351951,0.006721528861476145
20265,5,B-LOC,"[9, 7]",0.00517265684902668,0.00041431334102526307,0.0007128715515136719,0.0003546527586877346,2.8120717615820467e-05
93,0,B-LOC,[],0.001498507335782051,0.0021995417773723602,0.002899301704019308,0.0001950882578967139,0.00023468594736186787
19324,20,B-LOC,[],0.0032032696763053536,0.0003354078799020499,2.6514113415032625e-05,1.3248733012005687e-05,7.856779120629653e-07
10044,4,B-LOC,[],0.016040794551372528,0.012153594754636288,0.004201381641905755,0.0007248502570291748,3.248590088844594e-05
9268,0,B-LOC,[],0.017834894359111786,0.008718103170394897,0.09504127502441406,0.29162754490971565,0.0009286069334848435
13477,25,B-LOC,[28],0.006724672392010689,0.005329287610948086,0.0015828348696231842,0.0009565593281877227,0.00022798412828706205
4355,0,B-LOC,[],0.0016508453991264105,0.0011252164840698242,0.0010573267936706543,0.0015194416046142578,2.753734588623047e-05
18272,17,B-LOC,[],0.0024957500863820314,0.004092663526535034,0.007661759853363037,0.050161510705947876,0.07051083445549011
7042,3,B-LOC,[9],0.00022906305093783885,4.471794653682082e-05,1.3244915566978932e-05,7.759100423609944e-05,1.505044363579169e-06
8148,0,B-LOC,[],0.0002819690853357315,1.6023172065615654e-05,1.792484545148909e-05,1.7781303540687077e-08,3.083896160660515e-08
11701,20,B-LOC,[18],0.0012566686200443655,0.00024795159697532654,6.4849853515625e-05,4.301912849768996e-05,4.265804818714969e-06
7572,9,B-LOC,[],0.03373186942189932,0.00951816642191261,0.02655060619872529,0.0047939116618636035,0.0005563904410337273
5658,7,B-LOC,[],0.006620757281780243,0.002501391340047121,0.000494233681820333,8.114132243535821e-07,5.334257080887245e-08
1604,0,B-LOC,[],0.010497067589312792,0.006191648775711656,0.0013042838545516133,7.295279556274181e-05,3.934985855380546e-05
16422,19,B-LOC,[18],0.013461740338243544,0.001065465094143292,0.00015288487202269607,1.9594677723944187e-05,3.6796354834223166e-06
14961,43,B-LOC,[45],0.05819647014141083,0.05427461862564087,0.0675930380821228,0.026615386828780174,0.015392839908599854
18495,18,B-LOC,"[25, 3]",0.03647963795810938,0.017175787943415344,0.012933079415233806,0.00015456596860285998,0.0004902536065110041
96,0,B-LOC,[15],0.0004382735351100564,0.0008189678192138672,0.0003802180290222168,0.0003743171691894531,1.049041748046875e-05
10288,2,B-LOC,[3],0.7302480302751064,0.8961374284699559,0.9772319738403894,0.99931576589006,0.9998318268628736
8042,7,B-LOC,[0],0.004080712795257568,0.003207266330718994,0.008963525295257568,0.004785358905792236,0.0007584691047668457
9766,6,B-LOC,"[1, 7]",0.08396538347005844,0.009977496694773436,0.038363492116332054,0.003771483898162842,0.00018644332885742188
11026,10,B-LOC,[],0.0143662691116333,0.08831626176834106,0.03407996892929077,0.03218895196914673,0.0008706450462341309
8021,17,B-LOC,[19],0.057494744658470154,0.039830565452575684,0.009214818477630615,0.00460250535979867,0.0008260857139248401
19053,28,B-LOC,"[25, 26, 27]",0.03194633300881833,0.060374438762664795,0.026869893074035645,0.23480886220932007,0.02922588586807251
9815,0,B-LOC,[1],0.33514857292175293,0.8821841925382614,0.9869066900573671,0.9963944742339663,0.994500538273769
13220,1,B-LOC,[3],0.006636644131503999,0.023191511631011963,0.010020911693572998,0.004309535026550293,0.0032606124877929688
11603,19,B-LOC,"[15, 16, 17, 20]",0.1089068278670311,0.3326762914657593,0.7340888381004333,0.9112792611122131,0.9897470474243164
15736,2,B-LOC,[],0.05112822353839874,0.03225745999952778,0.01890074327820912,0.015280671898835863,0.0007668980880453091
10918,26,B-LOC,[],0.00024900006246753037,0.00016409903764724731,1.990732562262565e-05,1.6355188563466072e-06,1.7577840480953455e-06
4195,1,B-ORG,[],0.21816349774599075,0.33823196589946747,0.2663411609828472,0.3403969220817089,0.3323534787768949
